No.,Time,Source,Destination,Protocol,Length,Info,Class
7804,90.048887,10.10.10.30,10.10.10.6,TCP,66,"41504  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267037 TSecr=49085",HueSwitch
7805,90.054631,10.10.10.30,10.10.10.6,TCP,66,"41504  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267038 TSecr=49085",HueSwitch
7806,90.054929,10.10.10.6,10.10.10.30,TCP,66,"80  >  41504 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49086 TSecr=14267038",HueSwitch
7807,90.536103,10.10.10.30,10.10.10.6,TCP,74,"53140  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267132 TSecr=0 WS=128",HueSwitch
7808,90.536516,10.10.10.6,10.10.10.30,TCP,74,"80  >  53140 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49134 TSecr=14267132 WS=8",HueSwitch
7809,90.539699,10.10.10.30,10.10.10.6,TCP,66,"53140  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267135 TSecr=49134",HueSwitch
7810,90.542762,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7811,90.543067,10.10.10.6,10.10.10.30,TCP,66,"80  >  53140 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49135 TSecr=14267136",HueSwitch
7812,90.543821,10.10.10.6,10.10.10.30,TCP,83,"80  >  53140 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49135 TSecr=14267136 [TCP segment of a reassembled PDU]",HueSwitch
7813,90.545454,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7814,90.546015,10.10.10.30,10.10.10.6,TCP,66,"53140  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14267136 TSecr=49135",HueSwitch
7815,90.548445,10.10.10.30,10.10.10.6,TCP,66,"53140  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267137 TSecr=49135",HueSwitch
7816,90.554364,10.10.10.30,10.10.10.6,TCP,66,"53140  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267138 TSecr=49135",HueSwitch
7817,90.554667,10.10.10.6,10.10.10.30,TCP,66,"80  >  53140 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49136 TSecr=14267138",HueSwitch
7818,91.038040,10.10.10.30,10.10.10.6,TCP,74,"52131  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267233 TSecr=0 WS=128",HueSwitch
7819,91.038429,10.10.10.6,10.10.10.30,TCP,74,"80  >  52131 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49185 TSecr=14267233 WS=8",HueSwitch
7820,91.041753,10.10.10.30,10.10.10.6,TCP,66,"52131  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267235 TSecr=49185",HueSwitch
7821,91.044476,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7822,91.044793,10.10.10.6,10.10.10.30,TCP,66,"80  >  52131 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49185 TSecr=14267236",HueSwitch
7823,91.045544,10.10.10.6,10.10.10.30,TCP,83,"80  >  52131 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49185 TSecr=14267236 [TCP segment of a reassembled PDU]",HueSwitch
7824,91.047206,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7825,91.047310,10.10.10.6,10.10.10.30,TCP,933,"[TCP Out-Of-Order] 80  >  52131 [FIN, PSH, ACK] Seq=18 Ack=201 Win=30032 Len=867 TSval=49186 TSecr=14267236[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]",HueSwitch
7826,91.048374,10.10.10.30,10.10.10.6,TCP,66,"52131  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14267237 TSecr=49185",HueSwitch
7827,91.049984,10.10.10.30,10.10.10.6,TCP,66,"52131  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267237 TSecr=49185",HueSwitch
7828,91.050393,10.10.10.30,10.10.10.6,TCP,78,"[TCP Dup ACK 2163#1] 52131  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267237 TSecr=49186 SLE=18 SRE=886",HueSwitch
7829,91.055354,10.10.10.30,10.10.10.6,TCP,66,"52131  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267238 TSecr=49186",HueSwitch
7830,91.055616,10.10.10.6,10.10.10.30,TCP,66,"80  >  52131 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49186 TSecr=14267238",HueSwitch
7831,91.538330,10.10.10.30,10.10.10.6,TCP,74,"60961  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267333 TSecr=0 WS=128",HueSwitch
7832,91.538751,10.10.10.6,10.10.10.30,TCP,74,"80  >  60961 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49235 TSecr=14267333 WS=8",HueSwitch
7833,91.542398,10.10.10.30,10.10.10.6,TCP,66,"60961  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267336 TSecr=49235",HueSwitch
7834,91.545216,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7835,91.545522,10.10.10.6,10.10.10.30,TCP,66,"80  >  60961 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49235 TSecr=14267336",HueSwitch
7836,91.546258,10.10.10.6,10.10.10.30,TCP,83,"80  >  60961 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49235 TSecr=14267336 [TCP segment of a reassembled PDU]",HueSwitch
7837,91.547957,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7838,91.550091,10.10.10.30,10.10.10.6,TCP,66,"60961  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14267337 TSecr=49235",HueSwitch
7839,91.551335,10.10.10.30,10.10.10.6,TCP,66,"60961  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267337 TSecr=49236",HueSwitch
7840,91.556872,10.10.10.30,10.10.10.6,TCP,66,"60961  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267338 TSecr=49236",HueSwitch
7841,91.557197,10.10.10.6,10.10.10.30,TCP,66,"80  >  60961 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49236 TSecr=14267338",HueSwitch
7842,92.038330,10.10.10.30,10.10.10.6,TCP,74,"58409  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267433 TSecr=0 WS=128",HueSwitch
7843,92.038751,10.10.10.6,10.10.10.30,TCP,74,"80  >  58409 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49285 TSecr=14267433 WS=8",HueSwitch
7844,92.041939,10.10.10.30,10.10.10.6,TCP,66,"58409  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267435 TSecr=49285",HueSwitch
7845,92.044919,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7846,92.045222,10.10.10.6,10.10.10.30,TCP,66,"80  >  58409 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49285 TSecr=14267436",HueSwitch
7847,92.046002,10.10.10.6,10.10.10.30,TCP,83,"80  >  58409 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49285 TSecr=14267436 [TCP segment of a reassembled PDU]",HueSwitch
7848,92.047673,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7849,92.048738,10.10.10.30,10.10.10.6,TCP,66,"58409  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14267437 TSecr=49285",HueSwitch
7850,92.050792,10.10.10.30,10.10.10.6,TCP,66,"58409  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267437 TSecr=49286",HueSwitch
7851,92.057197,10.10.10.30,10.10.10.6,TCP,66,"58409  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267438 TSecr=49286",HueSwitch
7852,92.057534,10.10.10.6,10.10.10.30,TCP,66,"80  >  58409 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49287 TSecr=14267438",HueSwitch
7853,92.538237,10.10.10.30,10.10.10.6,TCP,74,"48545  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267533 TSecr=0 WS=128",HueSwitch
7854,92.538642,10.10.10.6,10.10.10.30,TCP,74,"80  >  48545 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49335 TSecr=14267533 WS=8",HueSwitch
7855,92.542530,10.10.10.30,10.10.10.6,TCP,66,"48545  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267536 TSecr=49335",HueSwitch
7856,92.545414,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7857,92.545712,10.10.10.6,10.10.10.30,TCP,66,"80  >  48545 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49335 TSecr=14267536",HueSwitch
7858,92.546465,10.10.10.6,10.10.10.30,TCP,83,"80  >  48545 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49335 TSecr=14267536 [TCP segment of a reassembled PDU]",HueSwitch
7859,92.548172,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7860,92.549061,10.10.10.30,10.10.10.6,TCP,66,"48545  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14267537 TSecr=49335",HueSwitch
7861,92.551154,10.10.10.30,10.10.10.6,TCP,66,"48545  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267537 TSecr=49336",HueSwitch
7862,92.557199,10.10.10.30,10.10.10.6,TCP,66,"48545  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267538 TSecr=49336",HueSwitch
7863,92.557536,10.10.10.6,10.10.10.30,TCP,66,"80  >  48545 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49337 TSecr=14267538",HueSwitch
7864,93.038694,10.10.10.30,10.10.10.6,TCP,74,"46629  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267633 TSecr=0 WS=128",HueSwitch
7865,93.039129,10.10.10.6,10.10.10.30,TCP,74,"80  >  46629 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49385 TSecr=14267633 WS=8",HueSwitch
7866,93.042299,10.10.10.30,10.10.10.6,TCP,66,"46629  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267636 TSecr=49385",HueSwitch
7867,93.044980,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7868,93.045307,10.10.10.6,10.10.10.30,TCP,66,"80  >  46629 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49385 TSecr=14267636",HueSwitch
7869,93.045976,10.10.10.6,10.10.10.30,TCP,83,"80  >  46629 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49385 TSecr=14267636 [TCP segment of a reassembled PDU]",HueSwitch
7870,93.047737,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7871,93.048365,10.10.10.30,10.10.10.6,TCP,66,"46629  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14267637 TSecr=49385",HueSwitch
7872,93.050272,10.10.10.30,10.10.10.6,TCP,66,"46629  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267637 TSecr=49386",HueSwitch
7873,93.057459,10.10.10.30,10.10.10.6,TCP,66,"46629  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267638 TSecr=49386",HueSwitch
7874,93.057772,10.10.10.6,10.10.10.30,TCP,66,"80  >  46629 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49387 TSecr=14267638",HueSwitch
7875,93.539869,10.10.10.30,10.10.10.6,TCP,74,"34531  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267733 TSecr=0 WS=128",HueSwitch
7876,93.540248,10.10.10.6,10.10.10.30,TCP,74,"80  >  34531 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49435 TSecr=14267733 WS=8",HueSwitch
7877,93.543939,10.10.10.30,10.10.10.6,TCP,66,"34531  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267736 TSecr=49435",HueSwitch
7878,93.546903,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7879,93.547316,10.10.10.6,10.10.10.30,TCP,66,"80  >  34531 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49436 TSecr=14267736",HueSwitch
7880,93.547989,10.10.10.6,10.10.10.30,TCP,83,"80  >  34531 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49436 TSecr=14267736 [TCP segment of a reassembled PDU]",HueSwitch
7881,93.549693,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7882,93.550718,10.10.10.30,10.10.10.6,TCP,66,"34531  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14267737 TSecr=49436",HueSwitch
7883,93.552871,10.10.10.30,10.10.10.6,TCP,66,"34531  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267738 TSecr=49436",HueSwitch
7884,93.558352,10.10.10.30,10.10.10.6,TCP,66,"34531  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267739 TSecr=49436",HueSwitch
7885,93.558707,10.10.10.6,10.10.10.30,TCP,66,"80  >  34531 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49437 TSecr=14267739",HueSwitch
7886,94.039212,10.10.10.30,10.10.10.6,TCP,74,"56030  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267833 TSecr=0 WS=128",HueSwitch
7887,94.039648,10.10.10.6,10.10.10.30,TCP,74,"80  >  56030 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49485 TSecr=14267833 WS=8",HueSwitch
7888,94.042968,10.10.10.30,10.10.10.6,TCP,66,"56030  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267836 TSecr=49485",HueSwitch
7889,94.045841,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7890,94.046180,10.10.10.6,10.10.10.30,TCP,66,"80  >  56030 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49485 TSecr=14267836",HueSwitch
7891,94.046985,10.10.10.6,10.10.10.30,TCP,83,"80  >  56030 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49485 TSecr=14267836 [TCP segment of a reassembled PDU]",HueSwitch
7892,94.048639,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7893,94.049252,10.10.10.30,10.10.10.6,TCP,66,"56030  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14267837 TSecr=49485",HueSwitch
7894,94.051145,10.10.10.30,10.10.10.6,TCP,66,"56030  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267837 TSecr=49486",HueSwitch
7895,94.056905,10.10.10.30,10.10.10.6,TCP,66,"56030  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267838 TSecr=49486",HueSwitch
7896,94.057240,10.10.10.6,10.10.10.30,TCP,66,"80  >  56030 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49487 TSecr=14267838",HueSwitch
7897,94.081343,10.10.10.30,10.10.10.6,TCP,74,"49034  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267843 TSecr=0 WS=128",HueSwitch
7898,94.081672,10.10.10.6,10.10.10.30,TCP,74,"80  >  49034 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49489 TSecr=14267843 WS=8",HueSwitch
7899,94.084978,10.10.10.30,10.10.10.6,TCP,66,"49034  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267844 TSecr=49489",HueSwitch
7900,94.087646,10.10.10.30,10.10.10.6,HTTP,258,"GET /api/59df4532a5f9c15ff500b552b69bbc HTTP/1.1 ",HueSwitch
7901,94.087977,10.10.10.6,10.10.10.30,TCP,66,"80  >  49034 [ACK] Seq=1 Ack=193 Win=30032 Len=0 TSval=49490 TSecr=14267845",HueSwitch
7902,94.088713,10.10.10.6,10.10.10.30,TCP,83,"80  >  49034 [PSH, ACK] Seq=1 Ack=193 Win=30032 Len=17 TSval=49490 TSecr=14267845 [TCP segment of a reassembled PDU]",HueSwitch
7903,94.090628,10.10.10.30,10.10.10.6,TCP,66,"49034  >  80 [ACK] Seq=193 Ack=18 Win=87680 Len=0 TSval=14267845 TSecr=49490",HueSwitch
7904,94.091107,10.10.10.6,10.10.10.30,TCP,930,"HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]",HueSwitch
7905,94.092690,10.10.10.30,10.10.10.6,TCP,66,"49034  >  80 [ACK] Seq=193 Ack=882 Win=89344 Len=0 TSval=14267846 TSecr=49490",HueSwitch
7906,94.093220,10.10.10.6,10.10.10.30,TCP,67,"80  >  49034 [PSH, ACK] Seq=882 Ack=193 Win=30032 Len=1 TSval=49490 TSecr=14267846 [TCP segment of a reassembled PDU]",HueSwitch
7907,94.095832,10.10.10.30,10.10.10.6,TCP,66,"49034  >  80 [ACK] Seq=193 Ack=883 Win=89344 Len=0 TSval=14267846 TSecr=49490",HueSwitch
7908,94.096153,10.10.10.6,10.10.10.30,TCP,553,"80  >  49034 [PSH, ACK] Seq=883 Ack=193 Win=30032 Len=487 TSval=49490 TSecr=14267846 [TCP segment of a reassembled PDU]",HueSwitch
7909,94.098748,10.10.10.6,10.10.10.30,TCP,1514,"80  >  49034 [ACK] Seq=1370 Ack=193 Win=30032 Len=1448 TSval=49491 TSecr=14267846 [TCP segment of a reassembled PDU]",HueSwitch
7910,94.099422,10.10.10.30,10.10.10.6,TCP,66,"49034  >  80 [ACK] Seq=193 Ack=1370 Win=91136 Len=0 TSval=14267847 TSecr=49490",HueSwitch
7911,94.099728,10.10.10.6,10.10.10.30,TCP,347,"80  >  49034 [PSH, ACK] Seq=2818 Ack=193 Win=30032 Len=281 TSval=49491 TSecr=14267847 [TCP segment of a reassembled PDU]",HueSwitch
7912,94.101261,10.10.10.30,10.10.10.6,TCP,66,"49034  >  80 [ACK] Seq=193 Ack=2818 Win=93952 Len=0 TSval=14267847 TSecr=49491",HueSwitch
7913,94.103220,10.10.10.6,10.10.10.30,HTTP,1355,"Continuation",HueSwitch
7914,94.103238,10.10.10.30,10.10.10.6,TCP,66,"49034  >  80 [ACK] Seq=193 Ack=3099 Win=96896 Len=0 TSval=14267848 TSecr=49491",HueSwitch
7915,94.106094,10.10.10.30,10.10.10.6,TCP,66,"49034  >  80 [FIN, ACK] Seq=193 Ack=4389 Win=99840 Len=0 TSval=14267848 TSecr=49491",HueSwitch
7916,94.106348,10.10.10.6,10.10.10.30,TCP,66,"80  >  49034 [ACK] Seq=4389 Ack=194 Win=30032 Len=0 TSval=49491 TSecr=14267848",HueSwitch
7917,94.540221,10.10.10.30,10.10.10.6,TCP,74,"43187  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14267933 TSecr=0 WS=128",HueSwitch
7918,94.540595,10.10.10.6,10.10.10.30,TCP,74,"80  >  43187 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49535 TSecr=14267933 WS=8",HueSwitch
7919,94.543895,10.10.10.30,10.10.10.6,TCP,66,"43187  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14267936 TSecr=49535",HueSwitch
7920,94.545672,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7921,94.545953,10.10.10.6,10.10.10.30,TCP,66,"80  >  43187 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49535 TSecr=14267936",HueSwitch
7922,94.546753,10.10.10.6,10.10.10.30,TCP,83,"80  >  43187 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49535 TSecr=14267936 [TCP segment of a reassembled PDU]",HueSwitch
7923,94.548509,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7924,94.549141,10.10.10.30,10.10.10.6,TCP,66,"43187  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14267937 TSecr=49535",HueSwitch
7925,94.552420,10.10.10.30,10.10.10.6,TCP,66,"43187  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267938 TSecr=49536",HueSwitch
7926,94.556241,10.10.10.30,10.10.10.6,TCP,66,"43187  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14267938 TSecr=49536",HueSwitch
7927,94.556548,10.10.10.6,10.10.10.30,TCP,66,"80  >  43187 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49536 TSecr=14267938",HueSwitch
7928,95.037535,10.10.10.30,10.10.10.6,TCP,74,"59396  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14268033 TSecr=0 WS=128",HueSwitch
7929,95.037979,10.10.10.6,10.10.10.30,TCP,74,"80  >  59396 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49585 TSecr=14268033 WS=8",HueSwitch
7930,95.040942,10.10.10.30,10.10.10.6,TCP,66,"59396  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14268035 TSecr=49585",HueSwitch
7931,95.042885,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7932,95.043159,10.10.10.6,10.10.10.30,TCP,66,"80  >  59396 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49585 TSecr=14268036",HueSwitch
7933,95.043965,10.10.10.6,10.10.10.30,TCP,83,"80  >  59396 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49585 TSecr=14268036 [TCP segment of a reassembled PDU]",HueSwitch
7934,95.045564,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7935,95.047296,10.10.10.30,10.10.10.6,TCP,66,"59396  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14268037 TSecr=49585",HueSwitch
7936,95.047341,10.10.10.6,10.10.10.30,TCP,933,"[TCP Out-Of-Order] 80  >  59396 [FIN, PSH, ACK] Seq=18 Ack=201 Win=30032 Len=867 TSval=49586 TSecr=14268036[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]",HueSwitch
7937,95.047950,10.10.10.30,10.10.10.6,TCP,66,"59396  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14268037 TSecr=49585",HueSwitch
7938,95.049363,10.10.10.30,10.10.10.6,TCP,78,"[TCP Dup ACK 2273#1] 59396  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14268037 TSecr=49586 SLE=18 SRE=886",HueSwitch
7939,95.051713,10.10.10.30,10.10.10.6,TCP,66,"59396  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14268037 TSecr=49586",HueSwitch
7940,95.052028,10.10.10.6,10.10.10.30,TCP,66,"80  >  59396 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49586 TSecr=14268037",HueSwitch
7941,95.542073,10.10.10.30,10.10.10.6,TCP,74,"60876  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14268134 TSecr=0 WS=128",HueSwitch
7942,95.542429,10.10.10.6,10.10.10.30,TCP,74,"80  >  60876 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49635 TSecr=14268134 WS=8",HueSwitch
7943,95.545677,10.10.10.30,10.10.10.6,TCP,66,"60876  >  80 [ACK] Seq=1 Ack=1 Win=87680 Len=0 TSval=14268136 TSecr=49635",HueSwitch
7944,95.548638,10.10.10.30,10.10.10.6,HTTP,266,"GET /api/59df4532a5f9c15ff500b552b69bbc/sensors HTTP/1.1 ",HueSwitch
7945,95.548958,10.10.10.6,10.10.10.30,TCP,66,"80  >  60876 [ACK] Seq=1 Ack=201 Win=30032 Len=0 TSval=49636 TSecr=14268137",HueSwitch
7946,95.549745,10.10.10.6,10.10.10.30,TCP,83,"80  >  60876 [PSH, ACK] Seq=1 Ack=201 Win=30032 Len=17 TSval=49636 TSecr=14268137 [TCP segment of a reassembled PDU]",HueSwitch
7947,95.551460,10.10.10.6,10.10.10.30,HTTP,933,"HTTP/1.1 200 OK  (application/json)",HueSwitch
7948,95.552472,10.10.10.30,10.10.10.6,TCP,66,"60876  >  80 [ACK] Seq=201 Ack=18 Win=87680 Len=0 TSval=14268138 TSecr=49636",HueSwitch
7949,95.554605,10.10.10.30,10.10.10.6,TCP,66,"60876  >  80 [ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14268138 TSecr=49636",HueSwitch
7950,95.560583,10.10.10.30,10.10.10.6,TCP,66,"60876  >  80 [FIN, ACK] Seq=201 Ack=886 Win=89344 Len=0 TSval=14268139 TSecr=49636",HueSwitch
7951,95.560896,10.10.10.6,10.10.10.30,TCP,66,"80  >  60876 [ACK] Seq=886 Ack=202 Win=30032 Len=0 TSval=49637 TSecr=14268139",HueSwitch
7952,96.043419,10.10.10.30,10.10.10.6,TCP,74,"48908  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=14268234 TSecr=0 WS=128",HueSwitch
7953,96.043798,10.10.10.6,10.10.10.30,TCP,74,"80  >  48908 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=49685 TSecr=14268234 WS=8",HueSwitch
