No.,Time,Source,Destination,Protocol,Length,Info,Class
8419,7.418407,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=1074 Ack=3962 Win=14048 Len=0 TSval=4294916734 TSecr=460236582",21
8420,12.078224,10.10.10.228,52.18.200.165,0,236,"48456  >  50443 [PSH, ACK] Seq=1074 Ack=3962 Win=14048 Len=170 TSval=4294917899 TSecr=460236582",21
8421,12.101013,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=3962 Ack=1244 Win=23296 Len=0 TSval=460237752 TSecr=4294917899",21
8422,12.103305,52.18.200.165,10.10.10.228,0,151,"50443  >  48456 [PSH, ACK] Seq=3962 Ack=1244 Win=23296 Len=85 TSval=460237753 TSecr=4294917899",21
8423,12.104075,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=1244 Ack=4047 Win=14048 Len=0 TSval=4294917905 TSecr=460237753",21
8424,14.330089,10.10.10.228,52.18.200.165,0,300,"48456  >  50443 [PSH, ACK] Seq=1244 Ack=4047 Win=14048 Len=234 TSval=4294918462 TSecr=460237753",21
8425,14.389333,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=4047 Ack=1478 Win=24576 Len=0 TSval=460238325 TSecr=4294918462",21
8426,14.424766,52.18.200.165,10.10.10.228,0,119,"50443  >  48456 [PSH, ACK] Seq=4047 Ack=1478 Win=24576 Len=53 TSval=460238333 TSecr=4294918462",21
8427,14.425578,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=1478 Ack=4100 Win=14048 Len=0 TSval=4294918486 TSecr=460238333",21
8428,19.802821,52.18.200.165,10.10.10.228,0,263,"50443  >  48456 [PSH, ACK] Seq=4100 Ack=1478 Win=24576 Len=197 TSval=460239678 TSecr=4294918486",21
8429,19.803780,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=1478 Ack=4297 Win=14048 Len=0 TSval=4294919830 TSecr=460239678",21
8430,19.886201,10.10.10.228,52.18.200.165,0,876,"48456  >  50443 [PSH, ACK] Seq=1478 Ack=4297 Win=14048 Len=810 TSval=4294919851 TSecr=460239678",21
8431,19.913307,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=4297 Ack=2288 Win=26112 Len=0 TSval=460239704 TSecr=4294919851",21
8432,27.067048,52.18.200.165,10.10.10.228,0,263,"50443  >  48456 [PSH, ACK] Seq=4297 Ack=2288 Win=26112 Len=197 TSval=460241494 TSecr=4294919851",21
8433,27.070246,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=2288 Ack=4494 Win=14048 Len=0 TSval=4294921647 TSecr=460241494",21
8434,27.166004,10.10.10.228,52.18.200.165,0,876,"48456  >  50443 [PSH, ACK] Seq=2288 Ack=4494 Win=14048 Len=810 TSval=4294921671 TSecr=460241494",21
8435,27.188912,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=4494 Ack=3098 Win=27648 Len=0 TSval=460241524 TSecr=4294921671",21
8436,31.168378,52.18.200.165,10.10.10.228,0,263,"50443  >  48456 [PSH, ACK] Seq=4494 Ack=3098 Win=27648 Len=197 TSval=460242519 TSecr=4294921671",21
8437,31.171984,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=3098 Ack=4691 Win=14048 Len=0 TSval=4294922672 TSecr=460242519",21
8438,31.222695,10.10.10.228,52.18.200.165,0,876,"48456  >  50443 [PSH, ACK] Seq=3098 Ack=4691 Win=14048 Len=810 TSval=4294922685 TSecr=460242519",21
8439,31.245670,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=4691 Ack=3908 Win=29440 Len=0 TSval=460242539 TSecr=4294922685",21
8440,38.396005,52.18.200.165,10.10.10.228,0,263,"50443  >  48456 [PSH, ACK] Seq=4691 Ack=3908 Win=29440 Len=197 TSval=460244326 TSecr=4294922685",21
8441,38.397958,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=3908 Ack=4888 Win=14048 Len=0 TSval=4294924479 TSecr=460244326",21
8442,38.502186,10.10.10.228,52.18.200.165,0,876,"48456  >  50443 [PSH, ACK] Seq=3908 Ack=4888 Win=14048 Len=810 TSval=4294924505 TSecr=460244326",21
8443,38.525162,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=4888 Ack=4718 Win=30976 Len=0 TSval=460244358 TSecr=4294924505",21
8444,45.647408,52.18.200.165,10.10.10.228,0,263,"50443  >  48456 [PSH, ACK] Seq=4888 Ack=4718 Win=30976 Len=197 TSval=460246139 TSecr=4294924505",21
8445,45.652302,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=4718 Ack=5085 Win=14048 Len=0 TSval=4294926292 TSecr=460246139",21
8446,45.678273,10.10.10.228,52.18.200.165,0,876,"48456  >  50443 [PSH, ACK] Seq=4718 Ack=5085 Win=14048 Len=810 TSval=4294926299 TSecr=460246139",21
8447,45.701197,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=5085 Ack=5528 Win=32512 Len=0 TSval=460246152 TSecr=4294926299",21
8448,52.849440,52.18.200.165,10.10.10.228,0,263,"50443  >  48456 [PSH, ACK] Seq=5085 Ack=5528 Win=32512 Len=197 TSval=460247939 TSecr=4294926299",21
8449,52.889572,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=5528 Ack=5282 Win=14048 Len=0 TSval=4294928102 TSecr=460247939",21
8450,52.958333,10.10.10.228,52.18.200.165,0,876,"48456  >  50443 [PSH, ACK] Seq=5528 Ack=5282 Win=14048 Len=810 TSval=4294928119 TSecr=460247939",21
8451,52.981309,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=5282 Ack=6338 Win=34304 Len=0 TSval=460247972 TSecr=4294928119",21
8452,60.113224,52.18.200.165,10.10.10.228,0,263,"50443  >  48456 [PSH, ACK] Seq=5282 Ack=6338 Win=34304 Len=197 TSval=460249755 TSecr=4294928119",21
8453,60.116558,10.10.10.228,52.18.200.165,0,66,"48456  >  50443 [ACK] Seq=6338 Ack=5479 Win=14048 Len=0 TSval=4294929908 TSecr=460249755",21
8454,60.134417,10.10.10.228,52.18.200.165,0,876,"48456  >  50443 [PSH, ACK] Seq=6338 Ack=5479 Win=14048 Len=810 TSval=4294929913 TSecr=460249755",21
8455,60.157355,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=5479 Ack=7148 Win=34816 Len=0 TSval=460249766 TSecr=4294929913",21
8456,67.288730,52.18.200.165,10.10.10.228,0,263,"50443  >  48456 [PSH, ACK] Seq=5479 Ack=7148 Win=34816 Len=197 TSval=460251549 TSecr=4294929913",21
8457,67.310535,10.10.10.228,52.18.200.165,0,876,"48456  >  50443 [PSH, ACK] Seq=7148 Ack=5676 Win=14048 Len=810 TSval=4294931707 TSecr=460251549",21
8458,67.333551,52.18.200.165,10.10.10.228,0,66,"50443  >  48456 [ACK] Seq=5676 Ack=7958 Win=34816 Len=0 TSval=460251560 TSecr=4294931707",21
8459,4.038333,10.10.10.1,10.10.10.20,11,62,"Echo (ping) request  id=0x642a, seq=0/0, ttl=64 (no response found!)",22
8460,4.038386,10.10.10.1,10.10.10.20,-1,342,"DHCP Offer    - Transaction ID 0x6c73eccc",22
8461,4.038450,10.10.10.1,10.10.10.20,-1,342,"DHCP Offer    - Transaction ID 0x6c73eccc",22
8462,4.141071,10.10.10.1,10.10.10.20,-1,342,"DHCP ACK      - Transaction ID 0x6c73eccc",22
8463,4.178898,10.10.10.20,10.10.10.1,-1,75,"Standard query 0x0002 A time-b.nist.gov",22
8464,4.180341,10.10.10.1,10.10.10.20,-1,215,"Standard query response 0x0002 A time-b.nist.gov A 129.6.15.29 NS gea.nist.gov NS bea.nist.gov A 132.163.4.10 AAAA 2610:20:6b01:4::10 A 129.6.13.3 AAAA 2610:20:6005:13::3",22
8465,4.301278,10.10.10.20,129.6.15.29,-1,90,"NTP Version 3, client",22
8466,4.374404,10.10.10.20,10.10.10.1,-1,80,"Standard query 0x0003 A devs.tplinkcloud.com",22
8467,4.400851,10.10.10.1,10.10.10.20,-1,414,"Standard query response 0x0003 A devs.tplinkcloud.com CNAME prd-elb-connector-0-1621750456.eu-west-1.elb.amazonaws.com A 52.49.65.150 A 52.49.107.41 A 52.209.224.132 A 52.18.200.165 NS ns-2023.awsdns-60.co.uk NS ns-739.awsdns-28.net NS ns-1053.awsdns-03.org NS ns-341.awsdns-42.com A 205.251.193.85 A 205.251.194.227 A 205.251.196.29 A 205.251.199.231",22
8468,4.403821,10.10.10.20,52.49.65.150,0,74,"34988  >  50443 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=4294914874 TSecr=0 WS=2",22
8469,4.426605,52.49.65.150,10.10.10.20,0,74,"50443  >  34988 [SYN, ACK] Seq=0 Ack=1 Win=17898 Len=0 MSS=1380 SACK_PERM=1 TSval=460302639 TSecr=4294914874 WS=256",22
8470,4.427781,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=1 Ack=1 Win=5840 Len=0 TSval=4294914880 TSecr=460302639",22
8471,4.467729,129.6.15.29,10.10.10.20,-1,90,"NTP Version 3, server",22
8472,5.256024,10.10.10.20,52.49.65.150,0,281,"34988  >  50443 [PSH, ACK] Seq=1 Ack=1 Win=5840 Len=215 TSval=4294915087 TSecr=460302639",22
8473,5.278615,52.49.65.150,10.10.10.20,0,66,"50443  >  34988 [ACK] Seq=1 Ack=216 Win=19200 Len=0 TSval=460302852 TSecr=4294915087",22
8474,5.280522,52.49.65.150,10.10.10.20,0,1434,"50443  >  34988 [ACK] Seq=1 Ack=216 Win=19200 Len=1368 TSval=460302853 TSecr=4294915087",22
8475,5.280551,52.49.65.150,10.10.10.20,0,1434,"50443  >  34988 [ACK] Seq=1369 Ack=216 Win=19200 Len=1368 TSval=460302853 TSecr=4294915087",22
8476,5.280557,52.49.65.150,10.10.10.20,0,903,"50443  >  34988 [PSH, ACK] Seq=2737 Ack=216 Win=19200 Len=837 TSval=460302853 TSecr=4294915087",22
8477,5.293980,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=216 Ack=1369 Win=8576 Len=0 TSval=4294915095 TSecr=460302853",22
8478,5.296627,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=216 Ack=2737 Win=11312 Len=0 TSval=4294915097 TSecr=460302853",22
8479,5.296684,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=216 Ack=3574 Win=14048 Len=0 TSval=4294915097 TSecr=460302853",22
8480,6.520724,10.10.10.20,52.49.65.150,0,200,"34988  >  50443 [PSH, ACK] Seq=216 Ack=3574 Win=14048 Len=134 TSval=4294915403 TSecr=460302853",22
8481,6.543924,52.49.65.150,10.10.10.20,0,300,"50443  >  34988 [PSH, ACK] Seq=3574 Ack=350 Win=20224 Len=234 TSval=460303169 TSecr=4294915403",22
8482,6.545159,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=350 Ack=3808 Win=14048 Len=0 TSval=4294915409 TSecr=460303169",22
8483,6.560047,10.10.10.20,52.49.65.150,0,588,"34988  >  50443 [PSH, ACK] Seq=350 Ack=3808 Win=14048 Len=522 TSval=4294915413 TSecr=460303169",22
8484,6.593065,52.49.65.150,10.10.10.20,0,167,"50443  >  34988 [PSH, ACK] Seq=3808 Ack=872 Win=21248 Len=101 TSval=460303181 TSecr=4294915413",22
8485,6.633753,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=872 Ack=3909 Win=14048 Len=0 TSval=4294915432 TSecr=460303181",22
8486,13.319201,10.10.10.20,52.49.65.150,0,236,"34988  >  50443 [PSH, ACK] Seq=872 Ack=3909 Win=14048 Len=170 TSval=4294917103 TSecr=460303181",22
8487,13.344492,52.49.65.150,10.10.10.20,0,151,"50443  >  34988 [PSH, ACK] Seq=3909 Ack=1042 Win=22272 Len=85 TSval=460304869 TSecr=4294917103",22
8488,13.346166,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=1042 Ack=3994 Win=14048 Len=0 TSval=4294917109 TSecr=460304869",22
8489,15.675107,10.10.10.20,52.49.65.150,0,300,"34988  >  50443 [PSH, ACK] Seq=1042 Ack=3994 Win=14048 Len=234 TSval=4294917692 TSecr=460304869",22
8490,15.734914,52.49.65.150,10.10.10.20,0,66,"50443  >  34988 [ACK] Seq=3994 Ack=1276 Win=23296 Len=0 TSval=460305467 TSecr=4294917692",22
8491,15.803118,52.49.65.150,10.10.10.20,0,119,"50443  >  34988 [PSH, ACK] Seq=3994 Ack=1276 Win=23296 Len=53 TSval=460305484 TSecr=4294917692",22
8492,15.803925,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=1276 Ack=4047 Win=14048 Len=0 TSval=4294917724 TSecr=460305484",22
8493,26.001203,52.49.65.150,10.10.10.20,0,263,"50443  >  34988 [PSH, ACK] Seq=4047 Ack=1276 Win=23296 Len=197 TSval=460308033 TSecr=4294917724",22
8494,26.002135,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=1276 Ack=4244 Win=14048 Len=0 TSval=4294920274 TSecr=460308033",22
8495,26.044669,10.10.10.20,52.49.65.150,0,956,"34988  >  50443 [PSH, ACK] Seq=1276 Ack=4244 Win=14048 Len=890 TSval=4294920284 TSecr=460308033",22
8496,26.067386,52.49.65.150,10.10.10.20,0,66,"50443  >  34988 [ACK] Seq=4244 Ack=2166 Win=25088 Len=0 TSval=460308050 TSecr=4294920284",22
8497,37.897572,52.49.65.150,10.10.10.20,0,263,"50443  >  34988 [PSH, ACK] Seq=4244 Ack=2166 Win=25088 Len=197 TSval=460311007 TSecr=4294920284",22
8498,37.906054,10.10.10.20,52.49.65.150,0,66,"34988  >  50443 [ACK] Seq=2166 Ack=4441 Win=14048 Len=0 TSval=4294923249 TSecr=460311007",22
8499,38.003670,10.10.10.20,52.49.65.150,0,956,"34988  >  50443 [PSH, ACK] Seq=2166 Ack=4441 Win=14048 Len=890 TSval=4294923274 TSecr=460311007",22
8500,38.026374,52.49.65.150,10.10.10.20,0,66,"50443  >  34988 [ACK] Seq=4441 Ack=3056 Win=26880 Len=0 TSval=460311039 TSecr=4294923274",22
8501,11.554153,10.10.10.158,10.10.10.1,-1,74,"Standard query 0x0002 A www.belkin.com",23
8502,11.555586,10.10.10.1,10.10.10.158,-1,443,"Standard query response 0x0002 A www.belkin.com CNAME d3gjecg2uu2eaq.cloudfront.net A 54.230.11.236 A 54.230.11.7 A 54.230.11.21 A 54.230.11.41 A 54.230.11.126 A 54.230.11.210 A 54.230.11.216 A 54.230.11.230 NS ns-105.awsdns-13.com NS ns-1510.awsdns-60.org NS ns-747.awsdns-29.net NS ns-1906.awsdns-46.co.uk A 205.251.192.105 A 205.251.194.235 A 205.251.197.230 A 205.251.199.114",23
8503,11.562222,10.10.10.158,10.10.10.1,-1,89,"Standard query 0x0003 A d3gjecg2uu2eaq.cloudfront.net",23
8504,11.562334,10.10.10.1,10.10.10.158,-1,217,"Standard query response 0x0003 A d3gjecg2uu2eaq.cloudfront.net A 54.230.11.230 A 54.230.11.216 A 54.230.11.210 A 54.230.11.126 A 54.230.11.41 A 54.230.11.21 A 54.230.11.7 A 54.230.11.236",23
8505,13.625192,10.10.10.158,10.10.10.1,-1,79,"Standard query 0x892f A clients3.google.com",23
8506,13.626591,10.10.10.1,10.10.10.158,-1,255,"Standard query response 0x892f A clients3.google.com CNAME clients.l.google.com A 216.58.214.110 NS ns3.google.com NS ns1.google.com NS ns4.google.com NS ns2.google.com A 216.239.32.10 A 216.239.34.10 A 216.239.36.10 A 216.239.38.10",23
8507,13.766631,10.10.10.158,10.10.10.1,-1,62,"Standard query 0x77cc A gw",23
8508,14.576199,10.10.10.1,10.10.10.158,-1,118,"Standard query response 0x77cc A gw SOA gw01.dns.pt",23
8509,14.597155,10.10.10.158,10.10.10.1,-1,62,"Standard query 0x5489 A gw",23
8510,14.597293,10.10.10.1,10.10.10.158,-1,62,"Standard query response 0x5489 A gw",23
8511,14.617158,10.10.10.158,10.10.10.1,-1,62,"Standard query 0x5a7a A gw",23
8512,14.617295,10.10.10.1,10.10.10.158,-1,62,"Standard query response 0x5a7a A gw",23
8513,14.636963,10.10.10.158,10.10.10.1,-1,62,"Standard query 0xc73f A gw",23
8514,14.637099,10.10.10.1,10.10.10.158,-1,62,"Standard query response 0xc73f A gw",23
8515,14.656740,10.10.10.158,10.10.10.1,-1,62,"Standard query 0xde22 A gw",23
8516,14.656880,10.10.10.1,10.10.10.158,-1,62,"Standard query response 0xde22 A gw",23
8517,14.810339,10.10.10.158,129.132.2.21,-1,90,"NTP Version 3, client",23
8518,14.823319,10.10.10.158,130.149.17.8,-1,90,"NTP Version 3, client",23
8519,14.838706,10.10.10.158,192.53.103.104,-1,90,"NTP Version 3, client",23
8520,14.841670,130.149.17.8,10.10.10.158,-1,90,"NTP Version 3, server",23
8521,14.850492,192.53.103.104,10.10.10.158,-1,90,"NTP Version 3, server",23
8522,16.039992,10.10.10.158,10.10.10.1,-1,72,"Standard query 0x923c A api.xbcs.net",23
8523,16.156315,10.10.10.1,10.10.10.158,-1,468,"Standard query response 0x923c A api.xbcs.net CNAME prod1-api-xbcs-net-889336557.us-east-1.elb.amazonaws.com A 50.17.221.66 A 54.83.204.109 A 54.225.140.113 A 54.243.87.97 A 23.21.117.32 A 23.21.138.13 A 23.21.226.117 A 23.23.111.129 NS ns-235.awsdns-29.com NS ns-1793.awsdns-32.co.uk NS ns-1119.awsdns-11.org NS ns-934.awsdns-52.net A 205.251.192.235 A 205.251.195.166 A 205.251.196.95 A 205.251.199.1",23
8524,16.178306,10.10.10.158,50.17.221.66,0,74,"4382  >  8443 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=4294914132 TSecr=0 WS=2",23
8525,16.277889,50.17.221.66,10.10.10.158,0,74,"8443  >  4382 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1380 SACK_PERM=1 TSval=1299973152 TSecr=4294914132 WS=256",23
8526,16.280136,10.10.10.158,50.17.221.66,0,66,"4382  >  8443 [ACK] Seq=1 Ack=1 Win=5840 Len=0 TSval=4294914158 TSecr=1299973152",23
8527,16.403330,10.10.10.158,50.17.221.66,0,293,"4382  >  8443 [PSH, ACK] Seq=1 Ack=1 Win=5840 Len=227 TSval=4294914188 TSecr=1299973152",23
8528,16.503500,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=1 Ack=228 Win=15616 Len=0 TSval=1299973208 TSecr=4294914188",23
8529,16.503977,50.17.221.66,10.10.10.158,0,1434,"8443  >  4382 [ACK] Seq=1 Ack=228 Win=15616 Len=1368 TSval=1299973208 TSecr=4294914188",23
8530,16.504002,50.17.221.66,10.10.10.158,0,1434,"8443  >  4382 [ACK] Seq=1369 Ack=228 Win=15616 Len=1368 TSval=1299973208 TSecr=4294914188",23
8531,16.504090,50.17.221.66,10.10.10.158,0,1426,"8443  >  4382 [PSH, ACK] Seq=2737 Ack=228 Win=15616 Len=1360 TSval=1299973208 TSecr=4294914188",23
8532,16.504210,50.17.221.66,10.10.10.158,0,869,"8443  >  4382 [PSH, ACK] Seq=4097 Ack=228 Win=15616 Len=803 TSval=1299973208 TSecr=4294914188",23
8533,16.530185,10.10.10.158,50.17.221.66,0,66,"4382  >  8443 [ACK] Seq=228 Ack=1369 Win=8576 Len=0 TSval=4294914216 TSecr=1299973208",23
8534,16.530863,10.10.10.158,50.17.221.66,0,66,"4382  >  8443 [ACK] Seq=228 Ack=2737 Win=11312 Len=0 TSval=4294914218 TSecr=1299973208",23
8535,16.531152,10.10.10.158,50.17.221.66,0,66,"4382  >  8443 [ACK] Seq=228 Ack=4097 Win=14048 Len=0 TSval=4294914219 TSecr=1299973208",23
8536,16.531275,10.10.10.158,50.17.221.66,0,66,"4382  >  8443 [ACK] Seq=228 Ack=4900 Win=16784 Len=0 TSval=4294914220 TSecr=1299973208",23
8537,16.648168,10.10.10.158,50.17.221.66,0,392,"4382  >  8443 [PSH, ACK] Seq=228 Ack=4900 Win=16784 Len=326 TSval=4294914250 TSecr=1299973208",23
8538,16.749926,50.17.221.66,10.10.10.158,0,125,"8443  >  4382 [PSH, ACK] Seq=4900 Ack=554 Win=16640 Len=59 TSval=1299973270 TSecr=4294914250",23
8539,16.751860,10.10.10.158,50.17.221.66,0,66,"4382  >  8443 [ACK] Seq=554 Ack=4959 Win=16784 Len=0 TSval=4294914276 TSecr=1299973270",23
8540,16.760378,10.10.10.158,50.17.221.66,0,327,"4382  >  8443 [PSH, ACK] Seq=554 Ack=4959 Win=16784 Len=261 TSval=4294914277 TSecr=1299973270",23
8541,16.792631,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=815 Ack=4959 Win=16784 Len=1368 TSval=4294914285 TSecr=1299973270",23
8542,16.892220,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=2183 Win=20736 Len=0 TSval=1299973306 TSecr=4294914277",23
8543,16.894769,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=2183 Ack=4959 Win=16784 Len=1368 TSval=4294914311 TSecr=1299973306",23
8544,16.897105,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=3551 Ack=4959 Win=16784 Len=1368 TSval=4294914311 TSecr=1299973306",23
8545,16.907158,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=4919 Ack=4959 Win=16784 Len=1368 TSval=4294914311 TSecr=1299973306",23
8546,16.996665,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=4919 Win=26624 Len=0 TSval=1299973332 TSecr=4294914311",23
8547,17.001964,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=6287 Ack=4959 Win=16784 Len=1368 TSval=4294914338 TSecr=1299973332",23
8548,17.004151,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=7655 Ack=4959 Win=16784 Len=1368 TSval=4294914338 TSecr=1299973332",23
8549,17.006319,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=9023 Ack=4959 Win=16784 Len=1368 TSval=4294914338 TSecr=1299973332",23
8550,17.047832,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=6287 Win=29440 Len=0 TSval=1299973345 TSecr=4294914311",23
8551,17.057186,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=10391 Ack=4959 Win=16784 Len=1368 TSval=4294914351 TSecr=1299973345",23
8552,17.059612,10.10.10.158,50.17.221.66,0,1184,"4382  >  8443 [PSH, ACK] Seq=11759 Ack=4959 Win=16784 Len=1118 TSval=4294914351 TSecr=1299973345",23
8553,17.101574,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=7655 Win=32256 Len=0 TSval=1299973358 TSecr=4294914338",23
8554,17.103628,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=9023 Win=35072 Len=0 TSval=1299973358 TSecr=4294914338",23
8555,17.105780,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=10391 Win=38144 Len=0 TSval=1299973359 TSecr=4294914338",23
8556,17.107625,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=12877 Ack=4959 Win=16784 Len=1368 TSval=4294914364 TSecr=1299973358",23
8557,17.151070,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=14245 Ack=4959 Win=16784 Len=1368 TSval=4294914372 TSecr=1299973359",23
8558,17.156779,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=11759 Win=40960 Len=0 TSval=1299973372 TSecr=4294914351",23
8559,17.159095,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=12877 Win=42496 Len=0 TSval=1299973372 TSecr=4294914351",23
8560,17.162235,10.10.10.158,50.17.221.66,0,1141,"4382  >  8443 [PSH, ACK] Seq=15613 Ack=4959 Win=16784 Len=1075 TSval=4294914378 TSecr=1299973372",23
8561,17.191672,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=16688 Ack=4959 Win=16784 Len=1368 TSval=4294914385 TSecr=1299973372",23
8562,17.207991,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=14245 Win=42496 Len=0 TSval=1299973384 TSecr=4294914364",23
8563,17.222414,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=18056 Ack=4959 Win=16784 Len=1368 TSval=4294914393 TSecr=1299973384",23
8564,17.250628,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=15613 Win=42496 Len=0 TSval=1299973395 TSecr=4294914372",23
8565,17.253220,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=19424 Ack=4959 Win=16784 Len=1368 TSval=4294914401 TSecr=1299973384",23
8566,17.261791,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=16688 Win=42496 Len=0 TSval=1299973398 TSecr=4294914378",23
8567,17.263150,10.10.10.158,50.17.221.66,0,550,"4382  >  8443 [PSH, ACK] Seq=20792 Ack=4959 Win=16784 Len=484 TSval=4294914404 TSecr=1299973398",23
8568,17.291874,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=18056 Win=42496 Len=0 TSval=1299973406 TSecr=4294914385",23
8569,17.298921,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=21276 Ack=4959 Win=16784 Len=1368 TSval=4294914411 TSecr=1299973406",23
8570,17.324521,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=19424 Win=42496 Len=0 TSval=1299973414 TSecr=4294914393",23
8571,17.326483,10.10.10.158,50.17.221.66,0,1434,"4382  >  8443 [ACK] Seq=22644 Ack=4959 Win=16784 Len=1368 TSval=4294914419 TSecr=1299973406",23
8572,17.352827,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=20792 Win=42496 Len=0 TSval=1299973421 TSecr=4294914401",23
8573,17.362589,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=21276 Win=42496 Len=0 TSval=1299973423 TSecr=4294914404",23
8574,17.363999,10.10.10.158,50.17.221.66,0,956,"4382  >  8443 [PSH, ACK] Seq=24012 Ack=4959 Win=16784 Len=890 TSval=4294914429 TSecr=1299973423",23
8575,17.398556,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=22644 Win=42496 Len=0 TSval=1299973432 TSecr=4294914411",23
8576,17.463771,50.17.221.66,10.10.10.158,0,66,"8443  >  4382 [ACK] Seq=4959 Ack=24902 Win=42496 Len=0 TSval=1299973448 TSecr=4294914419",23
8577,17.526968,50.17.221.66,10.10.10.158,0,1434,"8443  >  4382 [ACK] Seq=4959 Ack=24902 Win=42496 Len=1368 TSval=1299973464 TSecr=4294914419",23
8578,17.527008,50.17.221.66,10.10.10.158,0,783,"8443  >  4382 [PSH, ACK] Seq=6327 Ack=24902 Win=42496 Len=717 TSval=1299973464 TSecr=4294914419",23
